length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
661794,0.27922696,0.08837958,0.045096174,0.0009770795,1993.296253782914,1453498.582852476,1875.2634245638808,508747.99665268906,3841.528433602813,4918003.533033084,0.1072711988834106,0.008301460157453,4.1019775e-06,0.0018364306,-7.0266838e-06,0.00054772676,75.99954044,-261.82907,15075.255,91.309204,3586.745,-13.009915,421.51016,17.679924,304.10645,-18.034966,242.72487,5.8255486,131.5232,-19.289003,166.64722,4.0923038,78.00333,-10.950608,129.99008,-3.0165892,104.30319,-12.428032,82.79387,-1.6652997,103.50853,-13.898727,77.957504,0.9069527,82.69507,-5.1978865,68.37161,-0.16589348,62.986706,-4.5493093,64.31893,-3.6330395,66.83406,-7.9493484,99.95839,-2.1208565,65.8763,blues
661794,0.29580718,0.08816656,0.09122201,0.002634934,1773.9353075608751,999351.6548520764,1710.4390521049288,219268.3339576424,3403.5284268053942,3326401.642427497,0.0926880921307038,0.0060599634833727,1.1623172e-06,0.006752715,-1.8871999e-05,0.0019153677,69.83741554,-192.55794,6586.0234,120.44284,3040.0503,-14.950892,598.89355,29.889452,456.26688,-21.578674,405.4903,11.111666,262.43155,-20.496767,171.74379,1.7845021,122.109726,-9.065332,167.09697,-2.4375343,100.35712,-11.497321,71.65281,-3.201245,76.34933,-9.651423,81.13237,-10.899402,45.070675,-3.7413015,57.06453,-5.4786496,70.926346,-0.9677838,65.82076,-2.5758054,43.69642,-3.2571723,41.338524,-8.644158,43.924454,blues
661794,0.3138262,0.08729701,0.10462849,0.0039036279,3173.899721128019,577492.7024075574,2991.302141407347,121774.17235255345,6886.270063714473,1188478.020973597,0.1400147428460943,0.0070031314903791,4.1861645e-07,0.008061099,-2.3494866e-05,0.0032528832,69.83741554,-112.9222,2284.4094,62.462357,1273.4733,9.340534,347.85794,10.196808,236.40042,-7.3283386,200.36986,-0.26922858,127.23825,-9.334266,89.54291,-3.8567474,48.775654,-4.216451,65.59588,-5.2125006,47.27056,-6.982788,42.006428,-5.672484,39.02301,-6.2779593,72.42999,-9.642325,37.095413,-4.5826445,43.92505,-4.1762366,39.074486,-2.6793394,39.490364,-1.8523412,30.56598,-3.6143646,28.217089,-6.0104012,37.962536,blues
661794,0.27903435,0.09346463,0.09751342,0.0040603033,1856.0367403705168,627669.6887579852,1714.200190566674,256796.2867840651,3536.66623993982,2226843.6985463905,0.1019914926527455,0.0031814925422767,6.070595e-07,0.008104364,-1.5306852e-05,0.0029094438,73.828125,-207.72878,10120.89,105.8779,2240.7644,-35.71797,988.3639,36.372467,487.12424,-3.348065,465.3969,-16.003351,303.577,-12.986703,184.29681,1.8141178,75.457054,-13.650548,106.81088,-6.504786,92.806366,-9.153318,91.1455,-7.417431,138.4546,-14.318171,97.565865,-6.1795487,122.63856,-12.642497,74.9383,-6.3229017,68.75169,-5.8951507,90.43713,-7.8442206,122.989876,-10.177053,112.74744,-2.7040782,120.4411,blues
661794,0.30286857,0.09262265,0.09129173,0.003545888,2945.8758230704225,640860.1180161842,2880.8114150216643,234080.13165309772,6253.68017917996,3537243.502959983,0.1251227311726604,0.0050837378325118,-1.0779988e-05,0.0076496014,-1.9480356e-05,0.0021138394,117.45383523,-154.01611,3161.9285,63.136093,712.3766,-3.3409412,608.45776,16.627647,199.91429,13.938708,432.22302,-2.2827406,93.92903,-13.22507,135.24722,-5.207208,56.572487,-3.3831425,56.86427,-6.3201976,65.9121,-6.533872,56.358795,-3.8935993,42.739494,-4.955004,45.03836,-8.934729,48.493416,-6.6505356,64.42331,-9.00116,70.42067,-10.008529,44.960197,-6.732114,31.084904,-4.6465735,35.866177,-5.855388,52.829647,blues
661794,0.26107293,0.08888199,0.058814924,0.00226711,2137.037880503552,1014288.1856488488,2131.950648227001,823164.5365460125,4457.631178853683,5247620.888803851,0.096214064312645,0.0041327677886386,-9.343899e-07,0.0036619003,-4.4076255e-06,0.00096402573,86.1328125,-241.11736,17652.057,70.32243,1299.8181,-15.0024395,695.8751,20.823267,250.93195,5.2835236,443.25546,8.717129,109.25503,-18.904896,152.89915,1.4391816,65.34388,-10.127791,64.326775,3.098538,51.6697,-12.286401,72.28408,2.935823,55.31843,-9.332249,55.14701,-0.043273572,48.166714,-12.1451845,62.858456,1.5600289,69.743576,-13.907748,87.1892,-1.6497045,44.310795,-10.273116,44.705067,1.1018494,36.407917,blues
661794,0.30737153,0.09285334,0.13176751,0.0055319313,1451.8594137957502,449601.6407278991,1577.567115762827,168197.59942733936,2955.3197165929523,1629557.4144231493,0.0614422461088553,0.0018488162723341,1.8550025e-05,0.013231742,-4.8325477e-05,0.004836919,92.28515625,-179.3723,6573.5034,136.44833,1479.0458,-26.662588,591.20874,39.96545,353.40616,5.3108945,650.0896,10.919135,136.288,-20.559534,163.69316,8.503361,151.28441,-11.349764,171.91978,-3.470555,178.22743,-8.415842,147.56088,-6.957211,83.71853,-3.5460427,93.2653,-8.051759,57.423862,-8.964918,82.259476,-8.427482,70.46944,-10.5642805,52.018356,-10.785659,60.507183,-4.6954694,65.58108,-8.631641,56.38694,blues
661794,0.330876,0.09024194,0.08520174,0.0022030494,1170.5516759683287,253811.30805713695,1274.2860300273924,91134.29587313694,2370.3843260585845,908525.2967090312,0.0572780718290796,0.0016811431202909,3.1093307e-06,0.0054465686,-1.4830612e-05,0.0019260544,92.28515625,-233.88109,5627.202,160.74713,836.4829,-36.51166,918.005,39.257675,465.4824,4.4538727,703.2868,23.012852,147.4984,-8.696863,172.81226,-6.116911,104.50184,5.200955,120.96139,-10.882509,118.979965,1.8620013,146.1489,-9.129051,109.65695,-5.6842375,87.32983,-4.3903,62.334,-3.6351893,62.903206,-5.766058,53.230694,-4.493464,59.04374,-2.0933368,59.637787,-9.9277,45.947205,-9.49255,51.36305,blues
661794,0.31224078,0.09270256,0.13223942,0.005492211,2485.7558515660776,447431.4184482388,2773.2854611393504,183556.7000678797,5586.017652896607,2544549.492043666,0.0858196780742459,0.0025528424511961,1.8130238e-05,0.013247649,-6.335457e-05,0.0048354343,92.28515625,-124.714035,2923.5925,80.24385,704.119,5.240341,579.79364,20.376305,247.12793,14.475112,325.1794,2.2434392,89.436005,-8.9687395,104.22856,-1.1300718,79.48886,-5.340977,63.187344,-5.9299383,67.44867,-7.2459216,83.55743,-6.8173776,46.262436,-3.3835118,63.308247,-8.552151,41.676544,-8.746907,54.210243,-8.143843,50.026413,-10.421692,38.92379,-9.762657,37.25447,-6.2319474,44.070465,-7.44155,38.58281,blues
661794,0.38420093,0.09399052,0.08446766,0.0014890609,2178.5264592501285,618682.3955289138,2525.192323031148,739348.7347292783,5126.992380093532,3678086.675387155,0.0764075188515081,0.00140743758239,-4.0498526e-07,0.005195727,5.1284283e-06,0.0011744458,92.28515625,-170.1711,19542.264,78.58212,872.9652,9.329616,182.10498,20.557837,177.14743,8.395247,114.86095,3.0056505,73.493935,-2.6564991,50.86933,7.0910325,66.63743,2.3421385,36.5133,7.3211555,42.124687,3.5260665,39.246387,-1.48471,33.391808,-4.143031,42.28128,-0.8026361,29.192762,-0.38204697,26.25924,-4.081364,28.479324,-3.475765,24.855673,1.028675,30.59242,4.6393023,30.40506,-2.8225477,25.648323,blues
661794,0.4086549,0.091832496,0.097838506,0.0008097361,2117.5113270700967,226299.7585520121,2453.8156495157714,134555.9193304181,4649.756312536253,1737671.911605621,0.0828718641241299,0.0011301305745762,-5.4079936e-07,0.006442453,-1.770623e-05,0.0014990446,83.35433468,-135.29855,2468.0889,97.0503,352.7181,1.5305771,405.23346,25.131088,147.90564,-0.7154906,131.83394,0.8210536,87.61476,3.3874547,95.910904,9.743116,51.85433,-0.60931116,53.108467,3.17647,51.028126,-12.701986,46.108776,-1.6131976,58.48538,-3.8118942,50.11833,0.9452427,29.193275,-7.5516014,37.012768,4.1218863,53.817913,-4.421892,33.147617,-6.787038,44.65773,-14.549461,40.536648,-0.5000707,47.0119,blues
661794,0.43807626,0.08613313,0.09642467,0.00079434155,1385.1551775134476,97786.2063165914,1649.0645148443564,60815.2366910007,3049.737732924884,783225.6538414526,0.0556017528277262,0.000532719291338,-3.9490084e-07,0.0062507465,-1.6557691e-05,0.0012960108,83.35433468,-179.53587,1990.8898,149.02675,328.60022,-32.79927,226.44214,59.404606,245.30803,-13.4405,204.57106,33.242527,130.12752,-17.903812,75.77771,12.243296,67.18556,0.22051506,43.984924,-0.21649562,54.553944,13.866363,40.57206,0.80445486,38.50303,12.892637,45.70005,-9.32219,50.05789,4.648611,36.991272,-3.041928,36.614822,3.872316,30.771338,-2.9842224,30.221222,-6.1786366,36.90087,2.0158005,24.31243,blues
661794,0.27274933,0.092038155,0.054935925,0.002088281,1801.8456210685936,292368.69254263263,1958.0666766861475,118178.63686295017,3915.520716266676,1337349.513469383,0.0822023183729698,0.0016960865922692,-9.973044e-06,0.003665307,-1.532556e-05,0.00064672687,117.45383523,-250.53717,5931.9893,113.930565,773.8429,-10.274085,655.5753,38.121574,368.42407,-18.38972,511.4828,10.134802,301.8908,-7.6653185,126.85443,6.970432,70.61655,-13.086962,110.616394,2.6924257,91.295975,-5.147818,96.27308,2.6087954,103.06045,1.3581027,75.37481,-5.1713157,94.96829,-0.1347222,112.78144,-2.009724,58.35535,-1.719395,56.125835,-2.0970168,86.55722,2.952726,78.419785,-4.323572,90.851265,blues
661794,0.26353386,0.08993365,0.053548515,0.0017670095,2025.8952765630208,362951.0026063917,2176.456035744803,133701.67976032157,4387.452588003916,1626313.6436401966,0.0923606831254833,0.0021755968361225,8.294483e-07,0.00289285,-1.0861106e-05,0.00078594434,83.35433468,-242.08174,6465.861,104.06325,836.2589,-6.579734,596.202,30.487232,331.3884,-18.611874,512.18567,11.614257,188.81212,-7.3335586,166.43271,4.6283903,83.72247,-13.161759,109.24437,7.480809,121.03338,-6.621006,120.859024,8.137815,110.79218,-7.3287253,77.48415,-0.8801905,90.442215,-2.0542164,82.47683,-1.3314186,67.716736,-3.8307183,95.64606,3.1600723,81.90268,-1.9756665,103.28119,-0.1896948,139.62857,blues
661794,0.28610167,0.09080695,0.03701499,0.0010177599,2566.2802023713134,565110.3937833927,2495.748393873365,282547.8617613156,5547.106338819605,2704355.862928231,0.1208312941076952,0.003180140857221,-6.8783584e-06,0.0016133618,-6.8966397e-06,0.00030527488,86.1328125,-255.20409,5771.92,78.92171,685.1041,-0.5443862,406.79352,30.874958,243.47621,-15.090607,299.3854,7.7005134,219.11388,-10.224239,49.803925,10.5718775,58.642384,-16.264956,75.093544,5.123116,62.910816,-10.835334,63.999443,5.620864,90.19225,-5.5260797,91.83172,6.976948,52.68716,-10.397625,63.05055,6.221395,76.56553,-7.7717767,56.15232,3.9319575,51.237823,-6.425279,48.780354,5.255465,50.74044,blues
661794,0.30396983,0.09469686,0.14278811,0.009196652,1410.023423440255,205639.17026442825,1512.3046546623143,145026.0608523797,2765.967419971723,1427723.4149127428,0.0629588257685614,0.0004415341143935,-0.00010893132,0.02177115,8.626508e-05,0.0039730677,161.49902344,-173.81046,8143.0625,137.17355,1082.654,-23.72303,1028.9457,26.979677,495.41827,-16.67521,289.7898,4.1947303,160.0762,-12.571788,150.51718,5.851669,82.444984,-2.8769505,108.58822,-1.178381,65.64737,-1.9682404,55.532143,1.8011796,57.92027,-3.0069501,93.64784,-1.8669492,40.125145,-0.7912435,49.73641,-3.0062356,62.993618,-0.43072954,57.057262,-1.9965144,55.609653,-0.75010407,47.180058,-5.0069656,46.47605,blues
661794,0.30525452,0.09466766,0.14285538,0.009185934,1847.071440488363,324460.7253812665,2168.984287848865,259278.16242806145,3745.894698919664,2727920.614190408,0.07172032095901,0.0007936000023374,-0.00011470374,0.021768427,7.8301695e-05,0.0039730156,161.49902344,-150.96454,5742.7114,112.20739,976.4593,-7.659304,919.92993,14.588237,461.37228,-7.767894,237.01987,-2.0548744,128.07054,-7.7470455,97.43882,2.2270222,50.039272,-0.5360586,63.645332,-2.74667,48.476383,-0.7320616,38.62451,0.68732196,49.27382,-2.2086127,84.85665,-2.0080783,37.301773,-1.1272373,39.835976,-2.5839665,52.88991,-1.0053312,48.236946,-1.2620134,52.94551,-1.425462,46.17093,-4.470702,43.88988,blues
661794,0.29046938,0.09367555,0.0894067,0.003945721,1406.7358111218143,262736.3504508767,1490.301703618592,226660.75455675155,2793.545907500725,1577708.2649312518,0.0704106849381283,0.0007277537606402,1.4424892e-05,0.008703176,-2.379961e-05,0.0015402664,83.35433468,-211.75832,10481.608,126.26933,1587.1411,-23.610271,838.5964,25.86648,463.33908,-15.910096,253.30472,3.5692947,138.82706,-11.376011,127.76745,6.0587826,74.06792,-1.5601251,89.596725,-0.63018143,60.075653,-0.9750044,54.674606,1.1229525,59.958473,-3.1627665,87.346565,-1.453023,40.90915,-0.1518364,51.93089,-2.464286,55.52212,-0.47556663,56.53027,-1.5265499,58.26824,0.6464809,47.386955,-4.100051,47.533424,blues
661794,0.31630605,0.094806544,0.027306082,0.0005518181,1665.0391595029623,701903.910094925,2123.705242636201,423897.8092481482,3665.5740193590486,4072666.3094449895,0.055634229384184,0.0025599488107972,-1.5775916e-07,0.0009873568,-1.4449642e-05,0.00012164541,161.49902344,-354.43307,7988.5977,101.86717,1294.0897,10.222004,309.65295,22.04428,292.13702,1.0750437,281.7374,8.565706,124.68385,-1.5110506,224.05254,8.205161,140.7573,-2.4173257,122.72001,-2.7596052,79.22872,-11.509166,91.2215,-3.2644234,81.21865,-8.168638,60.103428,-0.21782349,59.16309,-4.552851,58.75034,-1.7402098,48.735153,-2.971878,51.362663,-3.327323,47.421986,-10.84523,48.151276,-3.9573085,38.686344,blues
661794,0.36588737,0.10200271,0.06570574,0.002499327,1352.7427097237671,511953.3552514408,1756.882097133257,220316.58302418704,2880.9110920279877,2932944.116679484,0.0439305847592807,0.0018957123722602,4.6168816e-06,0.005014702,-1.1477762e-05,0.0006338636,161.49902344,-287.9319,5931.3467,124.010765,994.99554,5.4674478,302.0755,33.66307,344.49414,1.091654,441.21622,14.703699,235.38486,-4.8811417,149.53206,8.668892,189.32147,0.7843315,148.6703,6.57608,114.22455,-4.8758154,93.7772,-3.1767616,84.19608,-5.538258,65.792854,-6.779148,60.838856,-2.646513,55.497334,-2.9903204,54.537933,-3.3829944,39.835857,-1.8589838,46.825733,1.839186,37.058926,-4.891355,28.130304,blues
661794,0.3518523,0.10100028,0.042575516,0.0013718589,1412.9115773509282,520253.18952164665,1799.252907097914,220353.0836496513,3018.012480060905,2930071.897682633,0.0507548155935808,0.0022027550072539,3.2985142e-07,0.0025436957,-1.4720611e-05,0.00023891007,129.19921875,-320.82034,5573.0396,115.20722,930.884,10.522846,321.383,28.331484,288.696,1.4023676,445.1657,11.915824,206.60104,-3.8661063,120.87222,7.2781215,170.08963,1.3788005,149.65642,5.266089,115.3654,-4.274497,86.058975,-3.5417392,70.75695,-5.7248936,53.826405,-6.7068734,58.727295,-2.837733,56.797333,-3.670215,44.343254,-3.0925717,37.330177,-1.721648,46.758682,1.5443718,34.9774,-4.769728,26.634117,blues
